Date,Inverargos t,BCOLOM t,EUR t,TRM t
06/02/1998,1462.5,3601,1.0914,1346.09
09/02/1998,1452.5,3550,1.0791,1346.42
10/02/1998,1437.5,3500,1.082,1347.72
11/02/1998,1400,3500,1.0752,1348.23
12/02/1998,1377,3450,1.0814,1348.86
13/02/1998,1367.5,3200,1.0733,1349.34
16/02/1998,1400,3299,1.0762,1349.54
17/02/1998,1420,3250,1.0729,1350.97
18/02/1998,1400,3245,1.076,1350.23
19/02/1998,1400,3200,1.0733,1349.95
20/02/1998,1375,3250,1.0743,1350.1
23/02/1998,1375,3200,1.088,1347.94
24/02/1998,1375,3200,1.0865,1340.92
25/02/1998,1275,3100,1.0803,1334.72
26/02/1998,1287.5,3099,1.0796,1340.75
27/02/1998,1250,2900,1.0784,1344.25
02/03/1998,1225,2999,1.0805,1343.85
03/03/1998,1225,2950,1.0825,1349.04
04/03/1998,1225,3000,1.0764,1352.21
05/03/1998,1275,3000,1.0708,1349.8
06/03/1998,1300.25,3300,1.069,1353.19
09/03/1998,1310,3200,1.0716,1353.71
10/03/1998,1300,3201,1.0693,1354.9
11/03/1998,1262.5,3200,1.066,1355.88
12/03/1998,1262.5,3200,1.0712,1356.63
13/03/1998,1217.5,3110,1.0779,1356.7
16/03/1998,1200.5,3110,1.0752,1355.9
17/03/1998,1212.5,3100,1.0793,1358.66
18/03/1998,1212.5,3100,1.0723,1359.96
19/03/1998,1231.5,3100,1.0718,1360.56
20/03/1998,1275,3099,1.068,1361.87
23/03/1998,1275,3099,1.071,1361.86
24/03/1998,1275,3100,1.0703,1361.86
25/03/1998,1287.5,3121,1.0718,1364.4
26/03/1998,1287.5,3120,1.0739,1364.76
27/03/1998,1275,3120,1.0709,1365.66
30/03/1998,1275,3250,1.0615,1361.49
31/03/1998,1275,3261,1.0589,1358.03
01/04/1998,1274.75,3280,1.0588,1360.26
02/04/1998,1274.75,3260,1.059,1362.54
03/04/1998,1275,3400,1.0596,1357.75
06/04/1998,1275,3400,1.0623,1357.71
07/04/1998,1277.5,3450,1.0646,1355.5
08/04/1998,1277.5,3450,1.073,1354.15
09/04/1998,1277.5,3450,1.0769,1357.14
10/04/1998,1277.5,3450,1.0769,1357.14
13/04/1998,1277.5,3500,1.0769,1357.14
14/04/1998,1300,3500,1.0848,1363.38
15/04/1998,1300,3500,1.0889,1365.21
16/04/1998,1375,3599,1.0827,1364.06
17/04/1998,1375,3599,1.0825,1360.74
20/04/1998,1337.5,3550,1.0855,1360.49
21/04/1998,1350,3550,1.0928,1360.42
22/04/1998,1350,3550,1.0921,1357.51
23/04/1998,1350,3571,1.0881,1355.94
24/04/1998,1350,3600,1.0904,1354.91
27/04/1998,1312.5,3500,1.0935,1359.99
28/04/1998,1306.25,3450,1.0902,1368.17
29/04/1998,1306.25,3449,1.0911,1371.35
30/04/1998,1306.25,3449,1.0906,1365.72
01/05/1998,1306.25,3449,1.0998,1364.07
04/05/1998,1300,3400,1.0998,1364.07
05/05/1998,1300,3400,1.104,1369.31
06/05/1998,1305,3400,1.109,1375.39
07/05/1998,1332.5,3401,1.1096,1382.27
08/05/1998,1351.5,3400,1.1064,1383.04
11/05/1998,1375,3400,1.1021,1385.38
12/05/1998,1337.5,3400,1.1029,1387.78
13/05/1998,1318.75,3380,1.1012,1388.04
14/05/1998,1306.25,3380,1.1011,1387.15
15/05/1998,1300,3380,1.099,1384.97
18/05/1998,1300.5,3380,1.0941,1383.31
19/05/1998,1300.5,3380,1.0971,1387.26
20/05/1998,1300,3245,1.1061,1390.89
21/05/1998,1301.5,3245,1.1135,1392.18
22/05/1998,1301.5,3245,1.1137,1393.62
25/05/1998,1301.5,3245,1.1137,1394.33
26/05/1998,1325,3200,1.1047,1394.33
27/05/1998,1331.25,3200,1.0989,1396.51
28/05/1998,1339,3200,1.1008,1397.12
29/05/1998,1337.5,3100,1.0982,1396.69
01/06/1998,1339,3110,1.0995,1397.07
02/06/1998,1339,3100,1.0988,1398.53
03/06/1998,1299.5,3050,1.105,1399.56
04/06/1998,1198.75,3050,1.1099,1399.02
05/06/1998,1200,3001,1.1045,1397.63
08/06/1998,1199.5,3001,1.1014,1387.12
09/06/1998,1198.75,3000,1.1002,1386.53
10/06/1998,1200,3005,1.0897,1376.25
11/06/1998,1125,3000,1.0852,1383.23
12/06/1998,1075,2800,1.0852,1388.76
15/06/1998,1075,2800,1.0798,1380.51
16/06/1998,985.5,2700,1.089,1380.51
17/06/1998,975.25,2551,1.0935,1388.5
18/06/1998,987.5,2545,1.0939,1394.39
19/06/1998,1000,2551,1.0981,1390.85
22/06/1998,1000,2551,1.0912,1394.8
23/06/1998,1000,2551,1.087,1394.8
24/06/1998,1200,3000,1.087,1381.11
25/06/1998,1175,3000,1.0904,1375.02
26/06/1998,1150,2950,1.0819,1363.67
29/06/1998,1150,2950,1.0799,1363.04
30/06/1998,1150.5,2950,1.0851,1363.04
01/07/1998,1150,2900,1.0769,1369.88
02/07/1998,1150,2845,1.0748,1358.05
03/07/1998,1150,2845,1.0768,1345.65
06/07/1998,1100,2794,1.0827,1348.06
07/07/1998,1100,2700,1.0805,1357.78
08/07/1998,1079.75,2500,1.0769,1368.16
09/07/1998,1075.25,2450,1.0706,1369.12
10/07/1998,1087.5,2428,1.0767,1370.45
13/07/1998,1080,2430,1.0855,1374.23
14/07/1998,1080,2430,1.0883,1380.27
15/07/1998,1062.5,2247,1.0854,1381.22
16/07/1998,1080,2150,1.0925,1378.01
17/07/1998,1080,2110,1.0951,1376.74
20/07/1998,1080,2110,1.1007,1381.54
21/07/1998,1080,2106,1.0951,1381.54
22/07/1998,1080,2110,1.0931,1380.87
23/07/1998,1080,2080,1.0919,1376.87
24/07/1998,1080.5,1913,1.1005,1378.88
27/07/1998,1080,1954,1.0983,1379.61
28/07/1998,1080,1954,1.1027,1378.33
29/07/1998,1080,1954,1.1038,1376.12
30/07/1998,1080,2000,1.1029,1373.49
31/07/1998,1080,2050,1.1004,1370.65
03/08/1998,1080,2050,1.097,1372.14
04/08/1998,1080,2050,1.0977,1371.16
05/08/1998,1080,2030,1.1047,1368.24
06/08/1998,1080,2030,1.1068,1366.44
07/08/1998,1080,2030,1.1044,1364.9
10/08/1998,1080,1945,1.1001,1364.9
11/08/1998,1075,1945,1.099,1359.22
12/08/1998,1056.25,1940,1.103,1365.58
13/08/1998,1037.5,1940,1.0971,1371.23
14/08/1998,1025,1940,1.0896,1377.08
17/08/1998,1025,1940,1.0914,1386.02
18/08/1998,1000,1940,1.089,1386.02
19/08/1998,1000,1940,1.0872,1385.77
20/08/1998,1000,1940,1.0879,1384.24
21/08/1998,987.5,1940,1.0889,1391.55
24/08/1998,987.5,1940,1.0898,1407.27
25/08/1998,962.5,1910,1.0879,1418.22
26/08/1998,949.75,1910,1.083,1420.27
27/08/1998,875,1700,1.0825,1430.33
28/08/1998,875,1910,1.1021,1438.16
31/08/1998,862.5,1700,1.1021,1440.87
01/09/1998,812.75,1600,1.1183,1441.86
02/09/1998,800,1599,1.1176,1442.95
03/09/1998,801.25,1550,1.1344,1518.56
04/09/1998,800,1319,1.1282,1532.19
07/09/1998,800,1400,1.1338,1538.84
08/09/1998,800,1350,1.1323,1511.55
09/09/1998,800,1350,1.1351,1505.66
10/09/1998,812.5,1250,1.1565,1493.4
11/09/1998,798.75,1250,1.1598,1506.27
14/09/1998,797.5,1250,1.1493,1505.85
15/09/1998,775,1240,1.1597,1510.41
16/09/1998,775,1240,1.1566,1516.92
17/09/1998,725,1150,1.1641,1520.63
18/09/1998,725,1120,1.1567,1531.49
21/09/1998,725,1100,1.1631,1533.95
22/09/1998,752.5,1000,1.161,1529.26
23/09/1998,821.25,1010,1.1597,1541.16
24/09/1998,825,1094,1.1658,1561.28
25/09/1998,825.25,1150,1.1706,1548.95
28/09/1998,825,1175,1.1643,1547.81
29/09/1998,825,1180,1.166,1556.25
30/09/1998,825,1211,1.1706,1556.15
01/10/1998,737.5,1100,1.1855,1556.52
02/10/1998,737.5,1049,1.1953,1573.22
05/10/1998,737.5,1050,1.1966,1578.96
06/10/1998,700,1050,1.1936,1585.64
07/10/1998,662.5,1050,1.2124,1588.64
08/10/1998,662.5,1020,1.2161,1586.53
09/10/1998,662.5,1020,1.1975,1587.46
12/10/1998,662.5,1020,1.1858,1590.64
13/10/1998,650,1020,1.195,1590.64
14/10/1998,650,1020,1.1896,1592.11
15/10/1998,637.5,1020,1.2045,1591.01
16/10/1998,675,1020,1.205,1594.19
19/10/1998,712.5,1030,1.2009,1596.21
20/10/1998,725,1030,1.192,1598.18
21/10/1998,700,1030,1.1878,1598.61
22/10/1998,637.5,1030,1.1939,1597.79
23/10/1998,600,1049,1.1968,1599.15
26/10/1998,600,1020,1.1895,1597.97
27/10/1998,650,1031,1.1797,1590.64
28/10/1998,650.25,1052,1.1804,1576.38
29/10/1998,649.75,1052,1.185,1577.9
30/10/1998,637.5,1130,1.1812,1577.19
02/11/1998,637.5,1130,1.185,1575.08
03/11/1998,650,1130,1.1794,1575.08
04/11/1998,637.5,1150,1.1718,1569.93
05/11/1998,650.25,1150,1.1797,1568.54
06/11/1998,650.25,1132,1.1769,1563.32
09/11/1998,700,1150,1.1593,1553.71
10/11/1998,700,1198,1.1616,1559.35
11/11/1998,697.5,1198,1.1656,1571.76
12/11/1998,700,1200,1.1555,1577.61
13/11/1998,850,1300,1.1578,1578.79
16/11/1998,850,1300,1.1736,1580.99
17/11/1998,850,1250,1.1718,1580.99
18/11/1998,792.25,1199,1.1727,1583.29
19/11/1998,837.5,1302,1.1644,1569.6
20/11/1998,875,1312,1.1581,1558.49
23/11/1998,962.75,1312,1.1477,1539.38
24/11/1998,1125,1500,1.1476,1547.92
25/11/1998,875,1775,1.1475,1557.57
26/11/1998,1037.5,1559.26,1.1481,1545.53
27/11/1998,975,1500,1.145,1543.45
30/11/1998,1038.75,1570,1.1565,1547.11
01/12/1998,1051.25,1570,1.1655,1545.88
02/12/1998,1062.5,1585,1.1693,1545.82
03/12/1998,1062.5,1590,1.1682,1539.32
04/12/1998,1004.75,1590,1.1677,1545.89
07/12/1998,950,1590,1.1666,1552.48
08/12/1998,950,1590,1.1704,1548.63
09/12/1998,875,1400,1.1726,1548.63
10/12/1998,905,1400,1.1787,1541.14
11/12/1998,957.5,1425,1.1826,1530.63
14/12/1998,1000,1400,1.1839,1531.13
15/12/1998,1000,1450,1.1788,1532.76
16/12/1998,1000,1400,1.1733,1529.07
17/12/1998,1000,1400,1.1748,1523.8
18/12/1998,1087.5,1410,1.1752,1515.98
21/12/1998,1100,1450,1.1688,1494.11
22/12/1998,1197.5,1450,1.1677,1477.51
23/12/1998,1175,1570,1.1684,1467.04
24/12/1998,1175,1570,1.1666,1484.88
25/12/1998,1175,1570,1.1666,1484.88
28/12/1998,1175.25,1560,1.1666,1484.88
29/12/1998,1181.25,1560,1.1696,1507.52
30/12/1998,1198.75,1560,1.17,1535.55
31/12/1998,1198.75,1560,1.1736,1542.11
01/01/1999,1198.75,1560,1.18,1542.11
04/01/1999,1200,1570,1.1837,1542.11
05/01/1999,1175,1570,1.1762,1545.11
06/01/1999,1175,1570,1.1628,1528.28
07/01/1999,1167.5,1570,1.1713,1530.48
08/01/1999,1174.5,1570,1.1585,1543.22
11/01/1999,1174.5,1570,1.1494,1535.96
12/01/1999,1159.5,1410,1.1561,1535.96
13/01/1999,1075,1570,1.1669,1549.35
14/01/1999,1000,1570,1.1691,1588.8
15/01/1999,1000,1570,1.1555,1584.42
18/01/1999,1000,1570,1.1613,1596.59
19/01/1999,975,1570,1.1595,1580.4
20/01/1999,975,1360,1.1565,1587.18
21/01/1999,975,1360,1.1602,1582.57
22/01/1999,975,1360,1.1588,1589.65
25/01/1999,1159.5,1360,1.1535,1591.81
26/01/1999,900,1300,1.1561,1591.58
27/01/1999,787.5,1300,1.1445,1591.69
28/01/1999,750,1200,1.142,1590.33
29/01/1999,750,1199,1.1362,1580.72
01/02/1999,737.5,1199,1.1309,1582.9
02/02/1999,725.01,1120,1.1351,1581.27
03/02/1999,725,1050,1.1314,1576.22
04/02/1999,732.52,985,1.134,1574.07
05/02/1999,766.25,990,1.1266,1575.69
08/02/1999,850,1000,1.1324,1570.94
09/02/1999,875,1025,1.1315,1562.14
10/02/1999,887.5,1148,1.1326,1563.39
11/02/1999,900,1200,1.1224,1570.81
12/02/1999,900,1200,1.1308,1564.04
15/02/1999,900,1140,1.1224,1565.57
16/02/1999,912.5,1120,1.121,1557.79
17/02/1999,931.25,1120,1.1248,1561.53
18/02/1999,962.5,1120,1.1195,1569.4
19/02/1999,948.75,1129,1.1069,1567.17
22/02/1999,912.5,1120,1.1022,1560.46
23/02/1999,875,1100,1.1007,1556.65
24/02/1999,850,1100,1.1007,1550.88
25/02/1999,850,1090,1.1035,1557.97
26/02/1999,825,1090,1.1029,1572.46
01/03/1999,825,1090,1.0892,1568.3
02/03/1999,850.5,1000,1.0942,1560.4
03/03/1999,862.5,1000,1.0875,1557.94
04/03/1999,900,1000,1.0799,1558.66
05/03/1999,925,960,1.0823,1555.84
08/03/1999,925,960,1.0888,1552.37
09/03/1999,925,970,1.0881,1552.44
10/03/1999,911.5,970,1.0943,1550.33
11/03/1999,887.75,972,1.1042,1545.09
12/03/1999,937.5,970,1.0905,1552.28
15/03/1999,975,1000,1.0932,1562.91
16/03/1999,975,1000,1.0996,1563.97
17/03/1999,987.5,1000,1.1002,1561.74
18/03/1999,962.5,1000,1.0972,1554.85
19/03/1999,1000,1000,1.0896,1550.03
22/03/1999,1000,1000,1.0908,1546.77
23/03/1999,1036.25,1000,1.0893,1546.77
24/03/1999,1025,1000,1.0871,1544.6
25/03/1999,1024.75,1040,1.0839,1541.74
26/03/1999,1000,1040,1.08,1534.28
29/03/1999,950,1020,1.0732,1525.59
30/03/1999,943.75,1050,1.0732,1529.59
31/03/1999,950,1050,1.0762,1533.51
01/04/1999,950,1050,1.0795,1533.32
02/04/1999,950,1050,1.0786,1533.32
05/04/1999,1000,1030,1.0712,1533.32
06/04/1999,1024.75,1005,1.083,1532.48
07/04/1999,1026.25,1020,1.0775,1534.13
08/04/1999,1100,1030,1.0742,1548.14
09/04/1999,1172.5,1144,1.0797,1574.77
12/04/1999,1250,1150,1.0804,1588.17
13/04/1999,1265,1300,1.0782,1588.19
14/04/1999,1275,1400,1.0802,1603.95
15/04/1999,1275,1400,1.0713,1593.17
16/04/1999,1300,1500,1.0705,1586.04
19/04/1999,1350,1519,1.066,1578.93
20/04/1999,1287.5,1512,1.0626,1570.53
21/04/1999,1340,1490,1.0584,1563.94
22/04/1999,1386.25,1492,1.0646,1570.34
23/04/1999,1400,1700,1.0599,1573.86
26/04/1999,1435,1799.9,1.059,1578.98
27/04/1999,1437.5,1885,1.0662,1580.78
28/04/1999,1475,1878,1.0621,1590.53
29/04/1999,1475,1899.99,1.0608,1598.69
30/04/1999,1457.76,1857.74,1.057,1604.44
03/05/1999,1500,1950,1.0567,1611.48
04/05/1999,1525,2045,1.063,1613.61
05/05/1999,1500,1950,1.0762,1603.97
06/05/1999,1425,1900,1.0792,1610.66
07/05/1999,1550,2078.52,1.0757,1618
10/05/1999,1557.5,2150,1.0782,1631.71
11/05/1999,1563.75,2151,1.0713,1627.3
12/05/1999,1587.5,2230,1.0646,1631.02
13/05/1999,1675,2335,1.0656,1631.95
14/05/1999,1675,2305,1.0659,1630.08
17/05/1999,1675,2305,1.0672,1640.15
18/05/1999,1635,2150,1.0674,1640.15
19/05/1999,1600,2026,1.0663,1644.11
20/05/1999,1600,1950,1.0623,1643.05
21/05/1999,1550,1900,1.0585,1644.6
24/05/1999,1450.25,1900,1.0607,1665.36
25/05/1999,1322.25,1900,1.0624,1671.2
26/05/1999,1200,1693,1.0443,1669.27
27/05/1999,1350,1800,1.0423,1682.12
28/05/1999,1451,1899.99,1.0429,1685.33
31/05/1999,1449.5,1930,1.042,1671.67
01/06/1999,1325,1700,1.0448,1663.55
02/06/1999,1325,1600,1.036,1657.7
03/06/1999,1274.5,1600,1.0325,1667.88
04/06/1999,1274.5,1650,1.0377,1654.75
07/06/1999,1274.5,1650,1.0328,1653.96
08/06/1999,1274.25,1551,1.0466,1653.96
09/06/1999,1200,1500,1.0466,1672.01
10/06/1999,1175,1450,1.0483,1679.12
11/06/1999,1150,1312,1.0519,1686.08
14/06/1999,1150,1312,1.0423,1682.09
15/06/1999,1050,1380,1.0427,1682.09
16/06/1999,1075,1210,1.0308,1694.56
17/06/1999,1147.25,1210,1.0343,1698.55
18/06/1999,1175,1250,1.0398,1693.75
21/06/1999,1149.75,1340,1.0347,1692.36
22/06/1999,1147.5,1251,1.0325,1694.26
23/06/1999,1062.5,1200,1.0337,1710.03
24/06/1999,1025.5,1150,1.0413,1723.26
25/06/1999,1025,1099,1.043,1734.83
28/06/1999,1104.27,1200,1.0331,1737.91
29/06/1999,1138.25,1321,1.0319,1751
30/06/1999,1137.75,1297,1.0351,1732.1
01/07/1999,1150.25,1300,1.023,1736.03
02/07/1999,1174.75,1300,1.0249,1751.26
05/07/1999,1174.75,1300,1.0223,1755.31
06/07/1999,1162.5,1210,1.0236,1755.31
07/07/1999,1124,1201,1.0222,1772.69
08/07/1999,1075.25,1210,1.0222,1795.36
09/07/1999,1050,1200,1.0196,1831.1
12/07/1999,1027.5,1200,1.0145,1840.38
13/07/1999,1012.5,1200,1.017,1887.17
14/07/1999,1075,1250,1.0137,1926.55
15/07/1999,1130,1353,1.019,1881.42
16/07/1999,1125.25,1380,1.0201,1823.29
19/07/1999,1150,1400,1.0313,1821.95
20/07/1999,1150,1400,1.04,1819.04
21/07/1999,1125,1400,1.05,1819.04
22/07/1999,1100,1300,1.0508,1809.56
23/07/1999,1087.5,1300,1.0505,1807.9
26/07/1999,1050,1350,1.0647,1831.19
27/07/1999,1100,1360,1.0633,1829.63
28/07/1999,1075,1360,1.0662,1829.06
29/07/1999,1050,1250,1.0725,1817.09
30/07/1999,1050,1275,1.0712,1806.52
02/08/1999,999.75,1275,1.0691,1809.5
03/08/1999,975,1200,1.068,1813.6
04/08/1999,950,1150,1.0776,1800.79
05/08/1999,1002.75,1189,1.0758,1822.84
06/08/1999,1037.75,1161,1.0743,1834.97
09/08/1999,1037.75,1200,1.0717,1849.12
10/08/1999,1075,1220,1.071,1852.8
11/08/1999,1075,1300,1.0658,1855.03
12/08/1999,1075,1300,1.0674,1865.3
13/08/1999,1087.5,1350,1.0567,1893.25
16/08/1999,1087.5,1350,1.0581,1879.15
17/08/1999,1109.25,1399,1.0507,1879.15
18/08/1999,1075,1300,1.052,1880.39
19/08/1999,1075,1300,1.0644,1898.03
20/08/1999,1074.5,1300,1.0672,1892.5
23/08/1999,1049.75,1332,1.0491,1907.94
24/08/1999,1000.25,1275,1.0544,1912.27
25/08/1999,1000,1275,1.0424,1921.87
26/08/1999,1037,1251,1.0453,1921.16
27/08/1999,1075,1250,1.0464,1914.22
30/08/1999,1062.5,1249,1.0483,1936.12
31/08/1999,1062.5,1250,1.0566,1954.72
01/09/1999,1050.25,1250,1.0582,1941.25
02/09/1999,1062.5,1320,1.0689,1934.46
03/09/1999,1075,1298,1.0613,1943.23
06/09/1999,1087.5,1300,1.0575,1943.24
07/09/1999,1100,1350,1.0587,1947.31
08/09/1999,1075,1290,1.0598,1969.82
09/09/1999,1075,1280,1.0538,1972.35
10/09/1999,1075,1270,1.0374,1976.07
13/09/1999,1075,1252,1.0425,1981.41
14/09/1999,1037.5,1270,1.0358,1977.85
15/09/1999,1075,1271,1.0409,1970.54
16/09/1999,1080,1261,1.0384,1967.58
17/09/1999,1080,1250,1.0423,1977.52
20/09/1999,1074.5,1200,1.0356,1987.08
21/09/1999,1025,1200,1.0492,1981.64
22/09/1999,1025,1200,1.0439,1975.46
23/09/1999,1025,1200,1.0504,1992.36
24/09/1999,1025,1200,1.0439,1994.86
27/09/1999,1051.5,1230,1.0462,1995.64
28/09/1999,1076.75,1256,1.0525,2013.24
29/09/1999,1075,1280,1.0645,2003.82
30/09/1999,1075,1278,1.0684,2017.27
01/10/1999,1075,1250,1.0725,2015.15
04/10/1999,1075,1250,1.0737,2004.22
05/10/1999,1070,1200,1.0737,1992.65
06/10/1999,1013,1200,1.0687,2000.48
07/10/1999,1000,1150,1.0717,1995.71
08/10/1999,1000,1150,1.0633,1993.18
11/10/1999,1000,1152,1.0638,1992.74
12/10/1999,1025,1195,1.0772,1992.03
13/10/1999,1000,1150,1.0806,1988.7
14/10/1999,1012.5,1150,1.0777,1981.14
15/10/1999,1012.5,1150,1.0894,1975.8
18/10/1999,1012.5,1150,1.0813,1977.04
19/10/1999,1000,1097,1.0825,1977.04
20/10/1999,1000,1050,1.075,1965.92
21/10/1999,1000,1001,1.0802,1957.53
22/10/1999,1000,1000,1.069,1946
25/10/1999,975,1007,1.0675,1946.24
26/10/1999,1000,1104.73,1.0593,1949.33
27/10/1999,1012.5,1180,1.0518,1966.07
28/10/1999,1075,1150,1.0511,1968.9
29/10/1999,1092.5,1170,1.0549,1965.44
01/11/1999,1092.5,1170,1.0513,1971.59
02/11/1999,1125,1200,1.0527,1971.59
03/11/1999,1175,1280,1.0489,1966.5
04/11/1999,1162.5,1285,1.0375,1960.7
05/11/1999,1112.25,1250,1.0421,1962.16
08/11/1999,1141.5,1250,1.0384,1959.46
09/11/1999,1175,1200,1.0404,1954.56
10/11/1999,1182.5,1200,1.0447,1948.05
11/11/1999,1212.5,1211,1.0406,1951.11
12/11/1999,1227.5,1210,1.0318,1958.41
15/11/1999,1227.5,1210,1.0333,1961.8
16/11/1999,1237.75,1190,1.0303,1961.8
17/11/1999,1150.25,1160,1.0416,1961.7
18/11/1999,1125,1150,1.0297,1946.27
19/11/1999,1131.25,1155,1.03,1927.47
22/11/1999,1125,1100,1.0321,1925.11
23/11/1999,1138.25,1075,1.0279,1935.48
24/11/1999,1175.5,1050,1.0185,1925
25/11/1999,1175,1103,1.0179,1912.86
26/11/1999,1212.5,1135,1.0163,1918.85
29/11/1999,1212.5,1150,1.0104,1921.93
30/11/1999,1226,1078,1.0093,1923.77
01/12/1999,1226.75,1078,1.0087,1922.47
02/12/1999,1200,1082,1.0013,1918.63
03/12/1999,1197.5,1085,1.0018,1911.35
06/12/1999,1187.5,1090,1.0228,1903.8
07/12/1999,1187.75,1079,1.0254,1886.46
08/12/1999,1187.75,1079,1.0278,1888.99
09/12/1999,1201,1050,1.0214,1888.99
10/12/1999,1200.5,1075,1.0134,1906.91
13/12/1999,1222.5,1052,1.0144,1900.22
14/12/1999,1212.5,1050,1.0058,1905.5
15/12/1999,1187.5,1060,1.0071,1891.67
16/12/1999,1188.75,1065,1.017,1874.14
17/12/1999,1188.75,1073,1.0088,1879.55
20/12/1999,1176.25,1073,1.0133,1867.02
21/12/1999,1191.75,1060,1.0085,1868.47
22/12/1999,1200,1060,1.0094,1884.64
23/12/1999,1200,1061,1.0156,1886.27
24/12/1999,1200,1061,1.011,1874.77
27/12/1999,1200,1060,1.0133,1874.58
28/12/1999,1200,1060,1.007,1870.65
29/12/1999,1200,1060,1.0051,1867.82
30/12/1999,1200,1060,1.0087,1873.77
31/12/1999,1200,1060,1.0062,1873.77
03/01/2000,1200,1060,1.0243,1873.77
04/01/2000,1200,1080,1.0296,1874.35
05/01/2000,1250,1050,1.0321,1895.97
06/01/2000,1325,1040,1.0328,1912.69
07/01/2000,1375.25,1040,1.0295,1911.33
10/01/2000,1375.25,1040,1.0256,1900.14
11/01/2000,1411.25,1001,1.0336,1900.14
12/01/2000,1437.5,1000,1.0309,1902.25
13/01/2000,1487.5,1015,1.0258,1904.54
14/01/2000,1512.5,1059,1.0122,1917.38
17/01/2000,1500,1060,1.0122,1920.83
18/01/2000,1425,1030,1.0137,1919.21
19/01/2000,1375,1030,1.0133,1928.51
20/01/2000,1432,1030,1.0168,1945.17
21/01/2000,1425,1035,1.0098,1938.84
24/01/2000,1425,1040,1.0072,1931.97
25/01/2000,1437.5,1050,1.0009,1943.88
26/01/2000,1425,1040,1.0019,1939.63
27/01/2000,1425,1040,0.9882,1958.17
28/01/2000,1475,1047,0.9747,1976.14
31/01/2000,1512.75,1050,0.9707,1976.72
01/02/2000,1516,1056,0.9711,1973.36
02/02/2000,1450,1070,0.9765,1970.61
03/02/2000,1497.5,1050,0.9894,1965.61
04/02/2000,1512.5,1050,0.9832,1947.55
07/02/2000,1537.5,1060,0.9815,1948.6
08/02/2000,1537.5,1060,0.9855,1950.59
09/02/2000,1537.5,1060,0.9942,1949.54
10/02/2000,1500,1070,0.9854,1946.51
11/02/2000,1488,1070,0.9875,1952.29
14/02/2000,1475,1080,0.9783,1948.16
15/02/2000,1457.5,1070,0.9815,1950.77
16/02/2000,1475,1070,0.9863,1949.61
17/02/2000,1462.5,1070,0.9878,1946.79
18/02/2000,1450,1051,0.9839,1945.31
21/02/2000,1458,1052,0.9877,1947.41
22/02/2000,1448.75,1052,1.0038,1943.83
23/02/2000,1447,1050,1.0036,1941.54
24/02/2000,1350,1050,0.992,1944.18
25/02/2000,1220.5,1050,0.9749,1947.72
28/02/2000,1136.75,1000,0.9709,1947.28
29/02/2000,1100,1005,0.9642,1946.17
01/03/2000,1150.75,1011,0.9727,1948.05
02/03/2000,1245,1043,0.9656,1950.88
03/03/2000,1161.25,1050,0.9586,1956.8
06/03/2000,1187.5,1044,0.9586,1961.16
07/03/2000,1199.75,1060,0.9584,1965.63
08/03/2000,1199.75,1040,0.961,1964.26
09/03/2000,1200,1040,0.9669,1960.47
10/03/2000,1225,1040,0.9637,1959.77
13/03/2000,1225,1050,0.9642,1958.48
14/03/2000,1212.5,1050,0.9686,1957.5
15/03/2000,1187.5,1055,0.9669,1955.75
16/03/2000,1187.5,1055,0.9696,1954.26
17/03/2000,1173,1044,0.9721,1950.01
20/03/2000,1173,1044,0.9728,1952.98
21/03/2000,1100,1040,0.9615,1952.98
22/03/2000,1062.5,1040,0.961,1956.98
23/03/2000,1025,1040,0.9715,1959.84
24/03/2000,1087.25,1040,0.9779,1954.57
27/03/2000,1125,1040,0.9672,1954.83
28/03/2000,1125,1038,0.9605,1958.93
29/03/2000,1137.5,1040,0.9514,1955.14
30/03/2000,1137.5,1040,0.9613,1949.75
31/03/2000,1137.5,1040,0.9555,1951.56
03/04/2000,1148.75,1040,0.9553,1958.12
04/04/2000,1147,1040,0.9596,1963.22
05/04/2000,1147,1040,0.9625,1964.1
06/04/2000,1147,1040,0.9584,1968.92
07/04/2000,1074.5,1040,0.9553,1986.96
10/04/2000,1025,1001,0.9627,1996.24
11/04/2000,1025,1001,0.9592,1998.25
12/04/2000,1081.25,1030,0.959,1986.75
13/04/2000,1105,1011,0.9524,1987.38
14/04/2000,1107.5,1015,0.9622,1987.36
17/04/2000,1100,1015,0.9527,1987.39
18/04/2000,1095,1007,0.9453,1996.29
19/04/2000,1095,1007,0.9402,2003.02
20/04/2000,1095,1007,0.9374,1996.07
21/04/2000,1095,1007,0.9385,1996.07
24/04/2000,1095,1010,0.938,1996.07
25/04/2000,1092.5,1010,0.9208,1991.17
26/04/2000,1100,1000,0.9235,1988.65
27/04/2000,1102.5,1000,0.9099,1998.95
28/04/2000,1100,1000,0.9119,2002.95
01/05/2000,1100,1000,0.9158,2004.47
02/05/2000,1065,1000,0.91,2004.47
03/05/2000,1050,975,0.8948,2001.62
04/05/2000,1050,975,0.8895,2015.92
05/05/2000,1024.75,949,0.897,2027.26
08/05/2000,1000,949,0.8977,2033.17
09/05/2000,1000.75,900,0.9075,2044.59
10/05/2000,1025,891,0.9068,2031.86
11/05/2000,1022.25,861,0.9016,2021.68
12/05/2000,1000,851,0.9197,2031.96
15/05/2000,1000,830,0.9112,2039.29
16/05/2000,1000,830,0.9003,2035.54
17/05/2000,993.75,810,0.8959,2037.1
